linear,1,1,8000000000,2.99e+03,2.99e+03,2.99e+03,0.00e+00,2078213495,4890328815,1131
linear,1,1,8000000000,2.98e+03,2.98e+03,2.98e+03,0.00e+00,2078213495,4890328815,1131
linear,1,1,8000000000,2.98e+03,2.98e+03,2.98e+03,0.00e+00,2078213495,4890328815,1131
linear,1,1,8000000000,2.98e+03,2.98e+03,2.98e+03,0.00e+00,2078213495,4890328815,1131
linear,1,1,8000000000,2.98e+03,2.98e+03,2.98e+03,0.00e+00,2078213495,4890328815,1131
